"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Att","Live_Pass_Types","Dead_Pass_Types","FK_Pass_Types","TB_Pass_Types","Sw_Pass_Types","Crs_Pass_Types","TI_Pass_Types","CK_Pass_Types","In_Corner_Kicks","Out_Corner_Kicks","Str_Corner_Kicks","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes"
"La Liga","2024-01-21","La Liga (Matchweek 21)","Girona","4-4-2",5,2.3,"Artem Dovbyk · 13&rsquor; Artem Dovbyk · 15&rsquor; Artem Dovbyk · 19&rsquor; Viktor Tsyhankov · 56&rsquor; Cristhian Stuani · 89&rsquor;",0,0,"Sevilla","5-3-2",1,0.7,"Isaac Romero · 10&rsquor;",2,0,"https://fbref.com/en/matches/001f02ea/Girona-Sevilla-January-21-2024-La-Liga","Girona","Home",NA,990,601,563,37,12,2,3,15,11,4,0,4,0,530,1,10
"La Liga","2024-01-21","La Liga (Matchweek 21)","Girona","4-4-2",5,2.3,"Artem Dovbyk · 13&rsquor; Artem Dovbyk · 15&rsquor; Artem Dovbyk · 19&rsquor; Viktor Tsyhankov · 56&rsquor; Cristhian Stuani · 89&rsquor;",0,0,"Sevilla","5-3-2",1,0.7,"Isaac Romero · 10&rsquor;",2,0,"https://fbref.com/en/matches/001f02ea/Girona-Sevilla-January-21-2024-La-Liga","Sevilla","Away",NA,990,501,455,45,10,0,4,27,20,5,3,2,0,415,1,12
"La Liga","2024-01-22","La Liga (Matchweek 21)","Granada","4-3-3",0,0.6,"",2,0,"Atlético Madrid","3-5-2",1,1.2,"Álvaro Morata · 54&rsquor;",2,0,"https://fbref.com/en/matches/3cfa176f/Granada-Atletico-Madrid-January-22-2024-La-Liga","Granada","Home",NA,990,619,564,55,22,0,0,34,20,6,1,3,0,523,0,16
"La Liga","2024-01-22","La Liga (Matchweek 21)","Granada","4-3-3",0,0.6,"",2,0,"Atlético Madrid","3-5-2",1,1.2,"Álvaro Morata · 54&rsquor;",2,0,"https://fbref.com/en/matches/3cfa176f/Granada-Atletico-Madrid-January-22-2024-La-Liga","Atlético Madrid","Away",NA,990,542,500,36,11,0,6,16,13,2,0,1,0,464,6,11
"La Liga","2024-01-26","La Liga (Matchweek 22)","Almería","4-2-3-1",0,1.4,"",1,0,"Alavés","4-2-3-1",3,1.8,"Samu Omorodion · 10&rsquor; Luis Rioja (P) · 52&rsquor; Samu Omorodion · 88&rsquor;",2,0,"https://fbref.com/en/matches/851f5d85/Almeria-Alaves-January-26-2024-La-Liga","Almería","Home",NA,990,574,521,50,13,1,5,38,18,11,5,3,0,459,3,11
"La Liga","2024-01-26","La Liga (Matchweek 22)","Almería","4-2-3-1",0,1.4,"",1,0,"Alavés","4-2-3-1",3,1.8,"Samu Omorodion · 10&rsquor; Luis Rioja (P) · 52&rsquor; Samu Omorodion · 88&rsquor;",2,0,"https://fbref.com/en/matches/851f5d85/Almeria-Alaves-January-26-2024-La-Liga","Alavés","Away",NA,990,328,271,54,19,0,10,15,17,3,0,3,0,220,3,9
"La Liga","2024-01-27","La Liga (Matchweek 22)","Real Sociedad","5-3-2",0,0.2,"",2,0,"Rayo Vallecano","4-4-2",0,0.1,"",4,0,"https://fbref.com/en/matches/72e78a1f/Real-Sociedad-Rayo-Vallecano-January-27-2024-La-Liga","Real Sociedad","Home",NA,990,434,384,43,14,1,1,14,19,2,0,2,0,315,7,7
"La Liga","2024-01-27","La Liga (Matchweek 22)","Real Sociedad","5-3-2",0,0.2,"",2,0,"Rayo Vallecano","4-4-2",0,0.1,"",4,0,"https://fbref.com/en/matches/72e78a1f/Real-Sociedad-Rayo-Vallecano-January-27-2024-La-Liga","Rayo Vallecano","Away",NA,990,416,350,65,22,0,7,9,34,2,1,0,0,287,1,16
"La Liga","2024-01-27","La Liga (Matchweek 22)","Las Palmas","4-5-1",1,0.7,"Javier Muñoz · 53&rsquor;",3,0,"Real Madrid","4-3-1-2",2,2.3,"Vinicius Júnior · 65&rsquor; Aurélien Tchouaméni · 84&rsquor;",3,0,"https://fbref.com/en/matches/b61e3e2f/Las-Palmas-Real-Madrid-January-27-2024-La-Liga","Las Palmas","Home",NA,990,590,549,41,17,1,4,16,14,1,1,0,0,536,0,13
"La Liga","2024-01-27","La Liga (Matchweek 22)","Las Palmas","4-5-1",1,0.7,"Javier Muñoz · 53&rsquor;",3,0,"Real Madrid","4-3-1-2",2,2.3,"Vinicius Júnior · 65&rsquor; Aurélien Tchouaméni · 84&rsquor;",3,0,"https://fbref.com/en/matches/b61e3e2f/Las-Palmas-Real-Madrid-January-27-2024-La-Liga","Real Madrid","Away",NA,990,521,472,46,16,5,6,17,12,6,3,2,0,456,3,9
"La Liga","2024-01-27","La Liga (Matchweek 22)","Barcelona","4-3-3",3,2.2,"İlkay Gündoğan · 60&rsquor; Pedri · 68&rsquor; Eric Bailly (OG) · 71&rsquor;",3,0,"Villarreal","4-4-2",5,2.1,"Gerard Moreno · 41&rsquor; Ilias Akhomach · 54&rsquor; Gonçalo Guedes · 84&rsquor; Alexander Sørloth · 90+9&rsquor; José Luis Morales · 90+12&rsquor;",4,0,"https://fbref.com/en/matches/06120109/Barcelona-Villarreal-January-27-2024-La-Liga","Barcelona","Home",NA,990,712,665,47,16,3,11,25,16,10,3,3,0,612,0,10
"La Liga","2024-01-27","La Liga (Matchweek 22)","Barcelona","4-3-3",3,2.2,"İlkay Gündoğan · 60&rsquor; Pedri · 68&rsquor; Eric Bailly (OG) · 71&rsquor;",3,0,"Villarreal","4-4-2",5,2.1,"Gerard Moreno · 41&rsquor; Ilias Akhomach · 54&rsquor; Gonçalo Guedes · 84&rsquor; Alexander Sørloth · 90+9&rsquor; José Luis Morales · 90+12&rsquor;",4,0,"https://fbref.com/en/matches/06120109/Barcelona-Villarreal-January-27-2024-La-Liga","Villarreal","Away",NA,990,301,261,37,8,0,3,7,16,0,0,0,0,219,3,6
"La Liga","2024-01-27","La Liga (Matchweek 22)","Mallorca","5-3-2",0,1.5,"",2,0,"Real Betis","4-2-3-1",1,0.4,"Sergi Altimira · 45+1&rsquor;",1,0,"https://fbref.com/en/matches/c9ebb8f9/Mallorca-Real-Betis-January-27-2024-La-Liga","Mallorca","Home",NA,990,547,509,36,6,3,4,23,19,5,2,2,1,447,2,11
"La Liga","2024-01-27","La Liga (Matchweek 22)","Mallorca","5-3-2",0,1.5,"",2,0,"Real Betis","4-2-3-1",1,0.4,"Sergi Altimira · 45+1&rsquor;",1,0,"https://fbref.com/en/matches/c9ebb8f9/Mallorca-Real-Betis-January-27-2024-La-Liga","Real Betis","Away",NA,990,485,433,52,16,0,4,12,18,4,2,0,0,395,0,7
"La Liga","2024-01-28","La Liga (Matchweek 22)","Celta Vigo","3-4-3",0,0.6,"",1,0,"Girona","4-2-3-1",1,0.9,"Portu · 20&rsquor;",1,0,"https://fbref.com/en/matches/898ad853/Celta-Vigo-Girona-January-28-2024-La-Liga","Celta Vigo","Home",NA,990,409,362,46,12,2,2,17,21,5,3,1,0,303,1,7
"La Liga","2024-01-28","La Liga (Matchweek 22)","Celta Vigo","3-4-3",0,0.6,"",1,0,"Girona","4-2-3-1",1,0.9,"Portu · 20&rsquor;",1,0,"https://fbref.com/en/matches/898ad853/Celta-Vigo-Girona-January-28-2024-La-Liga","Girona","Away",NA,990,612,562,49,13,3,4,18,21,7,0,7,0,509,1,8
"La Liga","2024-01-28","La Liga (Matchweek 22)","Cádiz","4-4-2",0,0.4,"",4,0,"Athletic Club","4-2-3-1",0,0.2,"",2,0,"https://fbref.com/en/matches/01dea01a/Cadiz-Athletic-Club-January-28-2024-La-Liga","Cádiz","Home",NA,990,391,336,53,12,0,3,19,27,6,2,2,0,273,2,6
"La Liga","2024-01-28","La Liga (Matchweek 22)","Cádiz","4-4-2",0,0.4,"",4,0,"Athletic Club","4-2-3-1",0,0.2,"",2,0,"https://fbref.com/en/matches/01dea01a/Cadiz-Athletic-Club-January-28-2024-La-Liga","Athletic Club","Away",NA,990,525,471,54,14,1,1,21,22,8,5,3,0,411,0,14
"La Liga","2024-01-28","La Liga (Matchweek 22)","Sevilla","3-5-2",1,0.8,"Isaac Romero · 24&rsquor; Suso · 86&rsquor;",3,1,"Osasuna","3-5-2",1,1.2,"Ante Budimir · 55&rsquor;",0,0,"https://fbref.com/en/matches/661915d5/Sevilla-Osasuna-January-28-2024-La-Liga","Sevilla","Home",NA,985,410,358,47,14,0,3,15,23,2,1,1,0,299,5,7
"La Liga","2024-01-28","La Liga (Matchweek 22)","Sevilla","3-5-2",1,0.8,"Isaac Romero · 24&rsquor; Suso · 86&rsquor;",3,1,"Osasuna","3-5-2",1,1.2,"Ante Budimir · 55&rsquor;",0,0,"https://fbref.com/en/matches/661915d5/Sevilla-Osasuna-January-28-2024-La-Liga","Osasuna","Away",NA,990,531,463,66,23,1,3,22,32,4,0,2,0,398,2,9
"La Liga","2024-01-28","La Liga (Matchweek 22)","Atlético Madrid","3-5-2",2,2.4,"Samuel Lino · 45+5&rsquor; Memphis · 57&rsquor;",2,0,"Valencia","4-2-3-1",0,0.5,"",0,0,"https://fbref.com/en/matches/fb9eb11a/Atletico-Madrid-Valencia-January-28-2024-La-Liga","Atlético Madrid","Home",NA,990,649,608,40,10,3,4,10,20,3,2,1,0,568,1,3
"La Liga","2024-01-28","La Liga (Matchweek 22)","Atlético Madrid","3-5-2",2,2.4,"Samuel Lino · 45+5&rsquor; Memphis · 57&rsquor;",2,0,"Valencia","4-2-3-1",0,0.5,"",0,0,"https://fbref.com/en/matches/fb9eb11a/Atletico-Madrid-Valencia-January-28-2024-La-Liga","Valencia","Away",NA,990,551,504,45,9,0,3,21,20,6,0,3,0,456,2,14
"La Liga","2024-01-29","La Liga (Matchweek 22)","Getafe","4-4-2",2,1.3,"Mason Greenwood · 21&rsquor; Borja Mayoral · 36&rsquor;",2,0,"Granada","4-3-3",0,1.9,"",1,0,"https://fbref.com/en/matches/adf50a1d/Getafe-Granada-January-29-2024-La-Liga","Getafe","Home",NA,990,365,309,52,15,0,3,20,21,4,3,1,0,232,4,11
"La Liga","2024-01-29","La Liga (Matchweek 22)","Getafe","4-4-2",2,1.3,"Mason Greenwood · 21&rsquor; Borja Mayoral · 36&rsquor;",2,0,"Granada","4-3-3",0,1.9,"",1,0,"https://fbref.com/en/matches/adf50a1d/Getafe-Granada-January-29-2024-La-Liga","Granada","Away",NA,990,557,504,48,20,3,3,21,18,3,0,1,0,433,5,8
"La Liga","2024-01-31","La Liga (Matchweek 20)","Barcelona","4-3-3",1,1.9,"Vitor Roque · 63&rsquor;",1,0,"Osasuna","5-3-2",0,1,"Unai García · 67&rsquor;",3,1,"https://fbref.com/en/matches/d6106b99/Barcelona-Osasuna-January-31-2024-La-Liga","Barcelona","Home",NA,990,676,625,47,13,2,3,19,21,6,2,2,0,592,4,6
"La Liga","2024-01-31","La Liga (Matchweek 20)","Barcelona","4-3-3",1,1.9,"Vitor Roque · 63&rsquor;",1,0,"Osasuna","5-3-2",0,1,"Unai García · 67&rsquor;",3,1,"https://fbref.com/en/matches/d6106b99/Barcelona-Osasuna-January-31-2024-La-Liga","Osasuna","Away",NA,966,323,281,40,13,0,1,17,10,6,2,4,0,230,2,10
"La Liga","2024-01-31","La Liga (Matchweek 20)","Atlético Madrid","3-5-2",2,1,"Reinildo Mandava · 35&rsquor; Memphis · 90&rsquor;",0,0,"Rayo Vallecano","3-4-3",1,0.4,"Álvaro García · 42&rsquor;",3,0,"https://fbref.com/en/matches/cbaaa323/Atletico-Madrid-Rayo-Vallecano-January-31-2024-La-Liga","Atlético Madrid","Home",NA,990,533,475,51,13,2,1,17,23,5,3,1,0,425,7,8
"La Liga","2024-01-31","La Liga (Matchweek 20)","Atlético Madrid","3-5-2",2,1,"Reinildo Mandava · 35&rsquor; Memphis · 90&rsquor;",0,0,"Rayo Vallecano","3-4-3",1,0.4,"Álvaro García · 42&rsquor;",3,0,"https://fbref.com/en/matches/cbaaa323/Atletico-Madrid-Rayo-Vallecano-January-31-2024-La-Liga","Rayo Vallecano","Away",NA,990,448,392,56,18,0,4,15,20,6,2,2,0,343,0,10
"La Liga","2024-02-01","La Liga (Matchweek 20)","Getafe","4-4-2",0,0.8,"",1,0,"Real Madrid","4-3-1-2",2,2,"Joselu · 14&rsquor; Joselu · 56&rsquor;",2,0,"https://fbref.com/en/matches/92a1197f/Getafe-Real-Madrid-February-1-2024-La-Liga","Getafe","Home",NA,990,463,420,42,9,0,5,17,21,2,0,2,0,366,1,13
"La Liga","2024-02-01","La Liga (Matchweek 20)","Getafe","4-4-2",0,0.8,"",1,0,"Real Madrid","4-3-1-2",2,2,"Joselu · 14&rsquor; Joselu · 56&rsquor;",2,0,"https://fbref.com/en/matches/92a1197f/Getafe-Real-Madrid-February-1-2024-La-Liga","Real Madrid","Away",NA,990,628,579,45,17,4,9,12,11,6,1,3,0,549,4,5
"La Liga","2024-02-02","La Liga (Matchweek 23)","Athletic Club","4-2-3-1",4,1.7,"Yuri Berchiche · 3&rsquor; Yuri Berchiche · 16&rsquor; Gorka Guruzeta · 62&rsquor; Iker Muniain · 89&rsquor;",0,0,"Mallorca","5-4-1",0,0.4,"",1,0,"https://fbref.com/en/matches/5f6e670c/Athletic-Club-Mallorca-February-2-2024-La-Liga","Athletic Club","Home",NA,990,587,533,53,20,4,4,20,22,6,1,3,0,484,1,6
"La Liga","2024-02-02","La Liga (Matchweek 23)","Athletic Club","4-2-3-1",4,1.7,"Yuri Berchiche · 3&rsquor; Yuri Berchiche · 16&rsquor; Gorka Guruzeta · 62&rsquor; Iker Muniain · 89&rsquor;",0,0,"Mallorca","5-4-1",0,0.4,"",1,0,"https://fbref.com/en/matches/5f6e670c/Athletic-Club-Mallorca-February-2-2024-La-Liga","Mallorca","Away",NA,990,359,313,41,18,0,3,12,11,2,0,2,0,250,5,10
"La Liga","2024-02-03","La Liga (Matchweek 23)","Valencia","4-4-2",2,1.4,"Hugo Duro · 14&rsquor; Roman Yaremchuk · 23&rsquor;",4,0,"Almería","4-2-3-1",1,1.9,"Sergio Arribas · 50&rsquor; Léo Baptistão · 90+3&rsquor;",5,1,"https://fbref.com/en/matches/149141f2/Valencia-Almeria-February-3-2024-La-Liga","Valencia","Home",NA,990,426,370,54,16,2,7,21,31,0,0,0,0,309,2,10
"La Liga","2024-02-03","La Liga (Matchweek 23)","Valencia","4-4-2",2,1.4,"Hugo Duro · 14&rsquor; Roman Yaremchuk · 23&rsquor;",4,0,"Almería","4-2-3-1",1,1.9,"Sergio Arribas · 50&rsquor; Léo Baptistão · 90+3&rsquor;",5,1,"https://fbref.com/en/matches/149141f2/Valencia-Almeria-February-3-2024-La-Liga","Almería","Away",NA,990,454,394,59,18,2,0,15,29,6,4,1,0,348,1,6
"La Liga","2024-02-03","La Liga (Matchweek 23)","Granada","4-1-4-1",1,0.1,"Kamil Piątkowski · 21&rsquor; Bruno Méndez · 43&rsquor;",4,1,"Las Palmas","4-5-1",1,1,"Pejiño · 68&rsquor; Aarón Escandell · 71&rsquor;",3,1,"https://fbref.com/en/matches/22e4db63/Granada-Las-Palmas-February-3-2024-La-Liga","Granada","Home",NA,920,233,188,41,17,2,0,11,7,2,1,1,0,143,4,10
"La Liga","2024-02-03","La Liga (Matchweek 23)","Granada","4-1-4-1",1,0.1,"Kamil Piątkowski · 21&rsquor; Bruno Méndez · 43&rsquor;",4,1,"Las Palmas","4-5-1",1,1,"Pejiño · 68&rsquor; Aarón Escandell · 71&rsquor;",3,1,"https://fbref.com/en/matches/22e4db63/Granada-Las-Palmas-February-3-2024-La-Liga","Las Palmas","Away",NA,990,794,755,38,8,2,1,22,17,9,2,3,0,703,1,13
"La Liga","2024-02-03","La Liga (Matchweek 23)","Alavés","4-2-3-1",1,1,"Samu Omorodion · 51&rsquor;",2,0,"Barcelona","4-3-3",3,1.2,"Robert Lewandowski · 22&rsquor; İlkay Gündoğan · 49&rsquor; Vitor Roque · 63&rsquor; Vitor Roque · 72&rsquor;",3,1,"https://fbref.com/en/matches/37151033/Alaves-Barcelona-February-3-2024-La-Liga","Alavés","Home",NA,990,330,284,43,11,1,4,40,14,13,4,5,1,240,3,11
"La Liga","2024-02-03","La Liga (Matchweek 23)","Alavés","4-2-3-1",1,1,"Samu Omorodion · 51&rsquor;",2,0,"Barcelona","4-3-3",3,1.2,"Robert Lewandowski · 22&rsquor; İlkay Gündoğan · 49&rsquor; Vitor Roque · 63&rsquor; Vitor Roque · 72&rsquor;",3,1,"https://fbref.com/en/matches/37151033/Alaves-Barcelona-February-3-2024-La-Liga","Barcelona","Away",NA,971,581,530,50,17,2,3,11,13,5,2,1,0,507,1,8
"La Liga","2024-02-03","La Liga (Matchweek 23)","Girona","4-2-3-1",0,0.7,"",2,0,"Real Sociedad","4-4-1-1",0,0.6,"",3,0,"https://fbref.com/en/matches/92a239f6/Girona-Real-Sociedad-February-3-2024-La-Liga","Girona","Home",NA,990,441,384,53,18,1,2,11,20,3,1,0,0,358,4,7
"La Liga","2024-02-03","La Liga (Matchweek 23)","Girona","4-2-3-1",0,0.7,"",2,0,"Real Sociedad","4-4-1-1",0,0.6,"",3,0,"https://fbref.com/en/matches/92a239f6/Girona-Real-Sociedad-February-3-2024-La-Liga","Real Sociedad","Away",NA,990,468,430,36,12,2,1,20,17,4,2,2,0,388,2,8
"La Liga","2024-02-04","La Liga (Matchweek 23)","Villarreal","4-4-2",0,1.2,"",3,0,"Cádiz","4-4-2",0,0.7,"",1,0,"https://fbref.com/en/matches/28a20450/Villarreal-Cadiz-February-4-2024-La-Liga","Villarreal","Home",NA,990,546,499,44,14,1,2,35,12,13,6,3,0,431,3,8
"La Liga","2024-02-04","La Liga (Matchweek 23)","Villarreal","4-4-2",0,1.2,"",3,0,"Cádiz","4-4-2",0,0.7,"",1,0,"https://fbref.com/en/matches/28a20450/Villarreal-Cadiz-February-4-2024-La-Liga","Cádiz","Away",NA,990,386,334,50,15,0,0,18,20,2,1,1,0,269,2,6
"La Liga","2024-02-04","La Liga (Matchweek 23)","Osasuna","5-3-2",0,1.1,"",2,0,"Celta Vigo","3-4-3",3,1.1,"Jørgen Strand Larsen · 24&rsquor; Luca de la Torre · 25&rsquor; Anastasios Douvikas · 90&rsquor;",0,0,"https://fbref.com/en/matches/b8fec464/Osasuna-Celta-Vigo-February-4-2024-La-Liga","Osasuna","Home",NA,990,749,680,69,11,1,2,36,42,9,4,5,0,584,0,20
"La Liga","2024-02-04","La Liga (Matchweek 23)","Osasuna","5-3-2",0,1.1,"",2,0,"Celta Vigo","3-4-3",3,1.1,"Jørgen Strand Larsen · 24&rsquor; Luca de la Torre · 25&rsquor; Anastasios Douvikas · 90&rsquor;",0,0,"https://fbref.com/en/matches/b8fec464/Osasuna-Celta-Vigo-February-4-2024-La-Liga","Celta Vigo","Away",NA,990,319,281,36,10,0,0,4,12,1,0,1,0,201,2,9
"La Liga","2024-02-04","La Liga (Matchweek 23)","Real Betis","4-2-3-1",1,1.6,"Isco (P) · 35&rsquor;",7,0,"Getafe","4-4-2",1,1.5,"Mason Greenwood (P) · 8&rsquor;",4,0,"https://fbref.com/en/matches/faf7791c/Real-Betis-Getafe-February-4-2024-La-Liga","Real Betis","Home",NA,990,486,423,59,24,1,2,11,24,3,2,1,0,356,4,7
"La Liga","2024-02-04","La Liga (Matchweek 23)","Real Betis","4-2-3-1",1,1.6,"Isco (P) · 35&rsquor;",7,0,"Getafe","4-4-2",1,1.5,"Mason Greenwood (P) · 8&rsquor;",4,0,"https://fbref.com/en/matches/faf7791c/Real-Betis-Getafe-February-4-2024-La-Liga","Getafe","Away",NA,990,409,350,52,11,1,4,17,27,5,3,2,0,270,7,9
"La Liga","2024-02-04","La Liga (Matchweek 23)","Real Madrid","4-3-1-2",1,1.9,"Brahim Díaz · 20&rsquor;",0,0,"Atlético Madrid","3-5-2",1,1.1,"Marcos Llorente · 90+3&rsquor;",4,0,"https://fbref.com/en/matches/199f13ef/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-4-2024-La-Liga","Real Madrid","Home",NA,990,693,646,45,15,2,6,12,20,2,1,0,0,641,2,9
"La Liga","2024-02-04","La Liga (Matchweek 23)","Real Madrid","4-3-1-2",1,1.9,"Brahim Díaz · 20&rsquor;",0,0,"Atlético Madrid","3-5-2",1,1.1,"Marcos Llorente · 90+3&rsquor;",4,0,"https://fbref.com/en/matches/199f13ef/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-4-2024-La-Liga","Atlético Madrid","Away",NA,990,581,530,50,8,1,4,25,21,8,3,3,0,506,1,14
"La Liga","2024-02-05","La Liga (Matchweek 23)","Rayo Vallecano","4-4-2",1,1.8,"Isaac Palazón Camacho · 29&rsquor;",2,0,"Sevilla","4-4-2",2,1.3,"Youssef En-Nesyri · 19&rsquor; Youssef En-Nesyri · 45&rsquor;",3,0,"https://fbref.com/en/matches/1c2d13c4/Rayo-Vallecano-Sevilla-February-5-2024-La-Liga","Rayo Vallecano","Home",NA,990,684,617,65,11,0,7,30,37,6,3,1,0,548,2,10
"La Liga","2024-02-05","La Liga (Matchweek 23)","Rayo Vallecano","4-4-2",1,1.8,"Isaac Palazón Camacho · 29&rsquor;",2,0,"Sevilla","4-4-2",2,1.3,"Youssef En-Nesyri · 19&rsquor; Youssef En-Nesyri · 45&rsquor;",3,0,"https://fbref.com/en/matches/1c2d13c4/Rayo-Vallecano-Sevilla-February-5-2024-La-Liga","Sevilla","Away",NA,990,346,293,51,10,1,2,4,28,0,0,0,0,221,2,6
"La Liga","2024-02-09","La Liga (Matchweek 24)","Cádiz","4-4-2",0,0.8,"",1,0,"Real Betis","4-2-3-1",2,1,"Willian José · 6&rsquor; Pablo Fornals · 46&rsquor;",1,0,"https://fbref.com/en/matches/4853d9e5/Cadiz-Real-Betis-February-9-2024-La-Liga","Cádiz","Home",NA,990,585,533,50,10,1,3,25,24,5,1,4,0,484,2,10
"La Liga","2024-02-09","La Liga (Matchweek 24)","Cádiz","4-4-2",0,0.8,"",1,0,"Real Betis","4-2-3-1",2,1,"Willian José · 6&rsquor; Pablo Fornals · 46&rsquor;",1,0,"https://fbref.com/en/matches/4853d9e5/Cadiz-Real-Betis-February-9-2024-La-Liga","Real Betis","Away",NA,990,524,476,48,14,0,3,11,22,3,1,1,0,433,0,11
"La Liga","2024-02-10","La Liga (Matchweek 24)","Alavés","4-2-3-1",1,1.8,"Samu Omorodion · 25&rsquor;",0,0,"Villarreal","4-4-2",1,1.2,"Jorge Cuenca · 42&rsquor;",2,0,"https://fbref.com/en/matches/df1c317c/Alaves-Villarreal-February-10-2024-La-Liga","Alavés","Home",NA,990,432,375,55,11,0,2,34,22,10,0,7,1,321,2,7
"La Liga","2024-02-10","La Liga (Matchweek 24)","Alavés","4-2-3-1",1,1.8,"Samu Omorodion · 25&rsquor;",0,0,"Villarreal","4-4-2",1,1.2,"Jorge Cuenca · 42&rsquor;",2,0,"https://fbref.com/en/matches/df1c317c/Alaves-Villarreal-February-10-2024-La-Liga","Villarreal","Away",NA,990,420,375,44,9,1,2,19,15,9,4,4,0,325,1,8
"La Liga","2024-02-10","La Liga (Matchweek 24)","Real Sociedad","4-3-3",0,1.5,"",0,0,"Osasuna","5-3-2",1,0.5,"Ante Budimir · 49&rsquor;",0,0,"https://fbref.com/en/matches/38ef643d/Real-Sociedad-Osasuna-February-10-2024-La-Liga","Real Sociedad","Home",NA,990,631,588,42,12,1,5,33,17,7,5,1,0,527,1,8
"La Liga","2024-02-10","La Liga (Matchweek 24)","Real Sociedad","4-3-3",0,1.5,"",0,0,"Osasuna","5-3-2",1,0.5,"Ante Budimir · 49&rsquor;",0,0,"https://fbref.com/en/matches/38ef643d/Real-Sociedad-Osasuna-February-10-2024-La-Liga","Osasuna","Away",NA,990,299,253,44,9,0,4,9,16,4,3,1,0,196,2,9
"La Liga","2024-02-10","La Liga (Matchweek 24)","Real Madrid","4-3-1-2",4,3.2,"Vinicius Júnior · 6&rsquor; Jude Bellingham · 35&rsquor; Jude Bellingham · 54&rsquor; Rodrygo · 61&rsquor;",1,0,"Girona","4-2-3-1",0,0.3,"",2,0,"https://fbref.com/en/matches/501f00a9/Real-Madrid-Girona-February-10-2024-La-Liga","Real Madrid","Home",NA,990,603,572,31,11,1,8,8,10,0,0,0,0,557,0,3
"La Liga","2024-02-10","La Liga (Matchweek 24)","Real Madrid","4-3-1-2",4,3.2,"Vinicius Júnior · 6&rsquor; Jude Bellingham · 35&rsquor; Jude Bellingham · 54&rsquor; Rodrygo · 61&rsquor;",1,0,"Girona","4-2-3-1",0,0.3,"",2,0,"https://fbref.com/en/matches/501f00a9/Real-Madrid-Girona-February-10-2024-La-Liga","Girona","Away",NA,990,536,497,39,9,0,5,16,16,2,1,1,0,482,0,7
"La Liga","2024-02-10","La Liga (Matchweek 24)","Las Palmas","4-5-1",2,1.3,"Álex Suárez · 89&rsquor; Marc Cardona · 90+5&rsquor;",2,0,"Valencia","4-4-2",0,0.5,"",0,0,"https://fbref.com/en/matches/8635863c/Las-Palmas-Valencia-February-10-2024-La-Liga","Las Palmas","Home",NA,990,777,719,57,13,3,2,23,31,5,2,2,0,677,1,13
"La Liga","2024-02-10","La Liga (Matchweek 24)","Las Palmas","4-5-1",2,1.3,"Álex Suárez · 89&rsquor; Marc Cardona · 90+5&rsquor;",2,0,"Valencia","4-4-2",0,0.5,"",0,0,"https://fbref.com/en/matches/8635863c/Las-Palmas-Valencia-February-10-2024-La-Liga","Valencia","Away",NA,990,305,259,42,10,0,3,11,24,0,0,0,0,194,4,15
"La Liga","2024-02-11","La Liga (Matchweek 24)","Getafe","4-4-2",3,2.1,"Borja Mayoral · 41&rsquor; Jaime Mata · 45+2&rsquor; Jaime Mata · 89&rsquor;",1,0,"Celta Vigo","3-4-3",2,1.2,"Jørgen Strand Larsen · 71&rsquor; Tadeo Allende · 85&rsquor;",2,0,"https://fbref.com/en/matches/93f25b56/Getafe-Celta-Vigo-February-11-2024-La-Liga","Getafe","Home",NA,990,440,385,52,14,0,9,12,29,0,0,0,0,292,3,8
"La Liga","2024-02-11","La Liga (Matchweek 24)","Getafe","4-4-2",3,2.1,"Borja Mayoral · 41&rsquor; Jaime Mata · 45+2&rsquor; Jaime Mata · 89&rsquor;",1,0,"Celta Vigo","3-4-3",2,1.2,"Jørgen Strand Larsen · 71&rsquor; Tadeo Allende · 85&rsquor;",2,0,"https://fbref.com/en/matches/93f25b56/Getafe-Celta-Vigo-February-11-2024-La-Liga","Celta Vigo","Away",NA,990,475,415,58,18,1,7,19,29,4,2,2,0,335,2,7
"La Liga","2024-02-11","La Liga (Matchweek 24)","Mallorca","5-4-1",2,0.9,"Antonio Sánchez · 48&rsquor; Vedat Muriqi · 90+1&rsquor;",4,0,"Rayo Vallecano","4-2-3-1",1,1.6,"Álvaro García · 76&rsquor;",0,0,"https://fbref.com/en/matches/35c12a15/Mallorca-Rayo-Vallecano-February-11-2024-La-Liga","Mallorca","Home",NA,990,452,406,44,11,0,6,18,18,5,1,3,0,309,2,17
"La Liga","2024-02-11","La Liga (Matchweek 24)","Mallorca","5-4-1",2,0.9,"Antonio Sánchez · 48&rsquor; Vedat Muriqi · 90+1&rsquor;",4,0,"Rayo Vallecano","4-2-3-1",1,1.6,"Álvaro García · 76&rsquor;",0,0,"https://fbref.com/en/matches/35c12a15/Mallorca-Rayo-Vallecano-February-11-2024-La-Liga","Rayo Vallecano","Away",NA,990,474,421,52,18,0,0,13,25,1,0,1,0,345,1,7
